Day,Week,StreetName,Code,Division,Start,End,In9,In10,In11,In18,In19,In20
20190609,일,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,755,1063,1636,1303,1027,946
20190610,월,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,2261,2204,1866,951,883,828
20190611,화,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,2195,2209,1800,1017,923,750
20190612,수,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,2208,2226,1833,1006,882,789
20190613,목,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,2193,2198,1863,867,909,760
20190614,금,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,2159,2084,1854,1068,920,851
20190615,토,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,1192,1433,1543,1195,1061,940
20190616,일,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,670,993,1285,1091,946,946
20190617,월,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,2340,2106,1865,1050,875,784
20190618,화,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,2239,2138,1877,1048,880,790
20190619,수,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,2093,2145,1896,1041,858,839
20190620,목,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,2180,2181,1855,1064,970,860
20190621,금,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,2185,2149,1893,1160,975,849
20190622,토,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,1115,1545,1492,1178,1150,1017
20190623,일,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,733,988,1266,1192,1021,920
20190624,월,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,2366,2173,1846,1038,840,763
20190625,화,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,2155,2032,1783,1059,932,794
20190626,수,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,2165,2161,1874,1001,857,755
20190627,목,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,2183,2145,1850,1030,902,839
20190628,금,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,2259,2122,1875,1001,850,840
20190629,토,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,1088,1322,1441,1107,1053,854
20190630,일,창경궁로(서울여자대학교),A-06,유입,성균관대입구,원남동사거리,728,1103,1179,1095,993,903
20190601,토,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,940,1253,1433,854,795,749
20190602,일,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,269,415,526,917,854,717
20190603,월,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,556,570,606,1001,1067,1019
20190604,화,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,549,567,634,1013,1015,1102
20190605,수,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,539,612,662,980,1080,1057
20190606,목,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,345,424,526,889,810,744
20190607,금,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,546,573,690,960,1047,1061
20190608,토,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,409,600,687,958,976,825
20190609,일,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,278,477,948,1399,1075,768
20190610,월,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,536,589,643,1048,1116,1024
20190611,화,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,530,624,641,978,1003,1017
20190612,수,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,525,608,662,1012,1086,1122
20190613,목,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,521,567,628,1037,1001,1107
20190614,금,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,544,593,700,991,1017,1066
20190615,토,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,421,640,691,1011,906,835
20190616,일,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,262,429,569,937,867,736
20190617,월,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,556,531,640,1026,1131,1027
20190618,화,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,525,603,634,980,1084,1073
20190619,수,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,551,572,662,1024,965,1028
20190620,목,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,531,587,658,1019,1044,1094
20190621,금,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,547,602,628,1015,931,1095
20190622,토,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,451,672,708,950,920,883
20190623,일,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,315,440,500,969,877,789
20190624,월,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,619,546,659,1074,1056,1035
20190625,화,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,536,579,647,1066,1037,1117
20190626,수,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,582,618,710,972,1024,1108
20190627,목,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,569,596,680,1023,1143,1020
20190628,금,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,544,591,699,1015,1021,1066
20190629,토,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,379,546,683,950,892,823
20190630,일,창경궁로(서울여자대학교),A-06,유출,원남동사거리,성균관대입구,294,491,481,906,931,811
20190601,토,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,379,489,576,483,631,545
20190602,일,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,260,378,430,585,552,536
20190603,월,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,841,897,765,647,515,495
20190604,화,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,821,886,774,549,533,492
20190605,수,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,798,899,776,683,611,523
20190606,목,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,335,416,486,583,554,555
20190607,금,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,327,,,,,
20190608,토,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,,,582,603,602,527
20190609,일,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,255,354,,,,523
20190610,월,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,829,894,836,602,482,497
20190611,화,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,826,885,796,578,539,459
20190612,수,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,824,858,786,638,580,494
20190613,목,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,717,831,802,667,603,564
20190614,금,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,763,956,792,580,534,554
20190615,토,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,334,513,599,631,626,585
20190616,일,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,230,372,481,633,549,505
20190617,월,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,857,941,767,581,498,521
20190618,화,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,813,933,774,660,552,530
20190619,수,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,799,903,742,611,561,498
20190620,목,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,795,869,749,612,613,521
20190621,금,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,748,881,808,611,529,524
20190622,토,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,417,599,582,674,595,567
20190623,일,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,288,372,440,673,547,549
20190624,월,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,859,915,790,565,505,518
20190625,화,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,845,911,745,623,510,528
20190626,수,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,820,895,788,626,537,534
20190627,목,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,785,936,751,657,583,517
20190628,금,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,791,811,728,621,556,548
20190629,토,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,405,521,614,635,638,591
20190630,일,대학로(한국방송통신대학교),A-07,유입,혜화동로터리,이화사거리,238,382,428,624,522,593
20190601,토,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,,,,1425,1452,1319
20190602,일,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,458,730,861,1364,1222,1129
20190603,월,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,1175,1091,1220,1578,1684,1491
20190604,화,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,1045,1126,1265,1592,1733,1455
20190605,수,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,1068,1195,1309,1601,1740,1490
20190606,목,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,580,654,801,1412,1356,1082
20190607,금,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,493,,,,,
20190608,토,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,,,1101,1459,1374,1262
20190609,일,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,492,634,,,,1034
20190610,월,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,1115,1027,1253,1489,1703,1488
20190611,화,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,1047,1086,1297,1565,1746,1532
20190612,수,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,1052,1257,1189,1598,1718,1503
20190613,목,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,992,1103,1292,1640,1739,1655
20190614,금,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,1012,1161,1267,1559,1782,1542
20190615,토,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,706,960,1193,1541,1473,1247
20190616,일,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,420,717,853,1325,1230,1078
20190617,월,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,1153,1122,1215,1521,1692,1408
20190618,화,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,1017,1148,1256,1685,1730,1587
20190619,수,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,1007,1156,1170,1663,1773,1529
20190620,목,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,1024,1143,1218,1589,1804,1648
20190621,금,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,1042,1118,1206,1647,1627,1430
20190622,토,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,784,1132,1089,1573,1458,1425
20190623,일,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,500,670,836,1452,1274,1134
20190624,월,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,1178,1160,1226,1541,1651,1489
20190625,화,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,1064,1144,1158,1637,1725,1545
20190626,수,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,1078,1132,1235,1716,1719,1577
20190627,목,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,1034,1151,1253,1580,1800,1555
20190628,금,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,1077,1142,1293,1724,1702,1533
20190629,토,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,671,935,1154,1432,1440,1325
20190630,일,대학로(한국방송통신대학교),A-07,유출,이화사거리,혜화동로터리,460,649,823,1332,1225,1066
20190601,토,종로(동묘앞역),A-08,유입,신설동역,동묘앞역,1109,1327,1329,1065,1081,1044
20190602,일,종로(동묘앞역),A-08,유입,신설동역,동묘앞역,790,1008,1076,1155,1027,940
20190603,월,종로(동묘앞역),A-08,유입,신설동역,동묘앞역,1426,1405,1384,1161,1028,942
20190604,화,종로(동묘앞역),A-08,유입,신설동역,동묘앞역,1432,1411,1376,1161,1095,1022
20190605,수,종로(동묘앞역),A-08,유입,신설동역,동묘앞역,1528,1371,1426,1133,1116,1091
20190606,목,종로(동묘앞역),A-08,유입,신설동역,동묘앞역,947,1141,1180,1090,1016,939
20190607,금,종로(동묘앞역),A-08,유입,신설동역,동묘앞역,1420,1393,1328,1147,1118,1021
20190608,토,종로(동묘앞역),A-08,유입,신설동역,동묘앞역,1060,1229,1248,959,992,1031
20190609,일,종로(동묘앞역),A-08,유입,신설동역,동묘앞역,793,986,1111,1090,862,994
20190610,월,종로(동묘앞역),A-08,유입,신설동역,동묘앞역,1320,1238,1344,1112,1115,967
20190611,화,종로(동묘앞역),A-08,유입,신설동역,동묘앞역,,,,,,
20190612,수,종로(동묘앞역),A-08,유입,신설동역,동묘앞역,,,,,,
20190613,목,종로(동묘앞역),A-08,유입,신설동역,동묘앞역,1402,1335,1339,973,1067,936
