"StationID","NumOfBus","NumOfPeo","X","Y"
102000055,3,5636,126.987449262,37.5397253123
102000056,4,8133,126.9871086322,37.5398054732
102000057,5,2851,126.9864583325,37.5377076472
102000058,4,4185,126.9870570383,37.5371418254
102000059,5,3363,126.9912039368,37.5302839538
102000060,5,2994,126.9911055786,37.5296117273
102000061,6,5237,126.9922521773,37.525474865
102000062,5,3607,126.9924287738,37.5245025908
102000063,6,2113,126.9894776223,37.5200094838
102000064,8,925,127.002202,37.545795
102000065,2,345,127.00204,37.544437
102000066,6,2418,127.0035397782,37.5415776794
102000067,9,6728,127.0031776354,37.5411748997
102000068,14,3594,127.0057302453,37.5364422432
102000069,1,13368,127.0062993526,37.5356114027
102000070,1,14013,127.0054993584,37.5357934643
102000071,14,8231,127.0057290409,37.5354906847
102000072,13,2156,127.0083381045,37.5328656324
102000073,6,1295,126.980835,37.552282
102000074,2,2321,126.9811340112,37.5520442521
102000075,2,892,126.98432,37.54869
102000076,2,956,126.9841668777,37.548395263
102000077,2,2278,126.9858399758,37.5463968458
102000078,2,2349,126.9856317665,37.5462598541
102000079,2,649,126.9927901963,37.5427038827
102000080,2,731,126.992916961,37.5425047481
102000081,2,1979,126.9962350228,37.5416209251
102000082,2,1448,126.9974210125,37.5408216845
102000083,3,1544,126.9584647114,37.5406368923
102000084,2,2049,126.9585520334,37.5402999129
102000085,4,3555,126.9620345918,37.5392080537
102000086,4,3527,126.9624982594,37.5388068257
102000087,4,3854,126.9649997667,37.5384268178
102000088,4,1400,126.964648,37.538295
102000089,3,940,126.9670845367,37.5375803863
102000090,4,2683,126.9768577525,37.5347586674
102000091,4,3863,126.9773364922,37.5344334641
102000092,3,1521,126.9853329261,37.5350537818
102000093,3,3909,126.9853046955,37.5347582183
102000094,2,2815,126.9906003503,37.5343631768
102000095,3,4464,126.9899056291,37.534063054
102000096,2,2640,126.9929957924,37.5345183319
102000097,4,3299,126.9931542295,37.5342768471
102000098,3,2904,126.9966370647,37.5347500738
102000099,4,482,126.9971949215,37.5345410337
102000100,3,4154,127.0003213662,37.5368442711
102000101,4,3252,127.0006042579,37.5367073033
102000102,3,7011,127.001669577,37.5407264564
102000103,5,9051,127.0021070988,37.5408748585
102000104,2,5027,126.973780169,37.5535629948
102000105,2,3365,126.9765772255,37.5525408404
102000106,2,5557,126.9770644706,37.5506891863
102000107,2,8040,126.9775446282,37.5497467332
102000108,2,3935,126.9780966281,37.5469110901
102000109,2,4018,126.978350169,37.54679039
102000110,1,13048,126.9809588102,37.5466989277
102000111,1,3501,126.977563,37.54574
102000112,2,1006,126.976752502,37.5457484198
102000113,1,396,126.9750573355,37.5453624049
102000114,2,8114,126.973235384,37.5451241168
102000115,2,1522,126.9735080526,37.5453224193
102000116,3,2145,127.0122607528,37.5379429734
102000117,3,1624,127.0126714787,37.5377041394
102000118,3,6334,127.0084445845,37.5339127002
102000119,3,4449,127.0087002913,37.5337549896
102000120,4,655,126.9661231869,37.5214756887
102000121,4,755,126.9677862417,37.5215067914
102000122,4,1605,126.9683361998,37.5212059729
102000123,4,2411,126.9718842721,37.520656299
102000124,4,3537,126.9728630793,37.5200771209
102000125,4,1665,126.9745986221,37.5197783418
102000126,4,1636,126.9761068945,37.5190514691
102000127,4,1466,126.9776115957,37.5188201813
102000128,4,2138,126.9783561291,37.5183400338
102000129,4,2189,126.9808043144,37.5180656216
102000130,4,1840,126.9811234284,37.517704332
102000131,4,1932,126.9851948708,37.5179148687
102000132,4,1229,126.985371435,37.5174859672
102000133,5,7054,126.9629710339,37.5517155592
102000134,6,700,126.9664230215,37.5542153265
102000135,3,3798,126.9708398554,37.5444252003
102000136,3,2404,126.9709244565,37.5422202391
102000137,2,2798,126.9672216718,37.5448468654
102000138,1,2930,126.9664464653,37.5448412411
102000139,1,3101,126.9641094647,37.5449594985
102000140,2,3729,126.9643096929,37.5451307674
102000141,3,2208,126.9632082782,37.5459093844
102000142,3,1777,126.9625026885,37.5467620916
102000143,3,1338,126.9591928852,37.5458806239
102000144,3,1531,126.9576924158,37.5435687851
102000145,4,1592,126.9617671315,37.5422095196
102000146,2,3234,126.9622336676,37.5416239572
102000147,4,1590,126.9619135936,37.5412679213
102000148,1,4658,126.9610378658,37.5387860159
102000149,2,3261,126.9573923997,37.5398075015
102000150,2,3828,126.9572103137,37.5396254142
102000151,1,2009,126.9599474139,37.5380179166
102000152,1,2352,126.959972398,37.5378512222
102000153,3,3963,126.9607153628,37.5366232765
102000154,2,3287,126.9613595571,37.5359792047
102000155,2,927,126.9622225151,37.5345701678
102000156,2,2228,126.9620268068,37.5344763909
102000157,2,1547,126.9639636846,37.5327703191
102000158,4,731,126.9638381932,37.5325504129
102000159,1,15315,126.9676784797,37.5300338589
102000161,4,10892,126.9654774441,37.5286706489
102000162,3,1138,126.9644200412,37.527252133
102000163,2,837,126.9646779694,37.527330606
102000164,2,2022,126.9653975717,37.5283424787
102000165,2,1966,126.9660149714,37.5255972846
102000166,2,842,126.9672404588,37.5251858288
102000167,3,1485,126.969325126,37.5236283885
102000168,3,1164,126.970154424,37.5236213922
102000169,3,3051,126.9739086458,37.5226689183
102000170,3,3696,126.9739562906,37.5223012804
102000171,2,623,126.978370088,37.5209306979
102000172,2,1666,126.9797989863,37.5208282256
102000173,5,291,126.9900918723,37.5204258449
102000174,1,1028,126.9908893645,37.5211711184
102000175,2,415,126.9912554861,37.5248611471
102000176,2,122,126.9905758027,37.5226191604
102000178,4,1101,126.9934202794,37.5198043185
102000179,4,963,126.9947800822,37.5203261231
102000180,5,2210,126.9965437932,37.5207461002
102000181,5,1567,126.9968594154,37.5211822412
102000182,5,1950,127.0020297105,37.5247380028
102000183,4,1799,127.0015149467,37.5256237907
102000184,3,3635,127.0005046107,37.5264591178
102000185,3,5577,126.9994127849,37.5278738421
102000186,3,4283,126.9988968458,37.5281820141
102000187,3,2863,126.9965252457,37.5303662302
102000188,3,4448,126.9964449019,37.5305599639
102000189,3,5636,126.9941047683,37.5336208994
102000190,3,4711,126.9942801537,37.5336290179
102000191,4,2001,127.006795706,37.5312239311
102000192,3,5265,127.007769858,37.5306687947
102000193,2,708,126.9530904093,37.5301163722
102000194,2,1041,126.9546065451,37.5301710306
102000195,3,1889,126.954351091,37.529747416
102000196,2,1538,126.9550639882,37.5277364382
102000197,3,1734,126.9546791793,37.5279372361
102000198,2,1741,126.9563230524,37.5261753068
102000199,3,1675,126.9561658719,37.5260292706
102000200,2,2378,126.9596959751,37.5237192095
102000201,3,2205,126.9597809746,37.5234462055
102000202,1,875,126.949513,37.532707
102000203,3,1200,126.9482434807,37.5346144292
102000204,4,2570,126.9493177472,37.5339679073
102000205,3,3378,126.9505415559,37.5330177683
102000206,2,2131,126.9508277689,37.5331088986
102000207,4,1975,126.9535055884,37.5320520946
102000208,2,1754,126.9545135613,37.5323687724
102000209,1,1100,126.9560000473,37.5328955766
102000210,2,1847,126.9509503798,37.5342145962
102000211,2,1203,126.9511923413,37.5345003443
102000212,1,2571,126.9540093495,37.5353394953
102000213,1,1578,126.9538044543,37.5354772833
102000214,1,2628,126.9550705356,37.5356832219
102000215,1,1890,126.9549471079,37.5358300537
102000216,1,1210,126.9579803627,37.5366250384
102000217,1,754,126.9582801256,37.5368089685
102000218,1,2578,126.9595337638,37.5370716239
102000219,1,3430,126.9594182807,37.5371869247
102000225,2,5410,127.0067505734,37.5326305473
102000226,4,1649,126.9904341348,37.5511379693
102000227,1,1099,126.9505603371,37.5337062146
102000228,1,714,126.9503849242,37.5337466904
102000229,1,569,126.9909910111,37.5226137862
102000230,5,341,127.0055474264,37.5278439771
102000231,4,1530,126.9892332591,37.5200013519
102000232,1,1918,126.971060418,37.5388699959
102000233,5,2227,126.971590598,37.5462609153
102000234,2,3188,126.974548,37.536204
102000236,1,2057,126.9705229419,37.5445305498
102000237,3,3325,126.9557526978,37.5321313533
102000238,2,1699,126.970673645,37.5382706712
102000240,2,4610,127.0069961164,37.532694511
102000241,1,1740,126.9696434774,37.5448844577
102000243,2,99,126.9906099662,37.5208412941
102000245,1,648,126.9608161519,37.5213307725
102000246,1,433,126.9614644652,37.5212192495
102000247,15,594,126.958488,37.51745
102000248,15,492,126.959153,37.5175
102000249,2,440,126.990733,37.544673
102000250,2,622,126.990917,37.544895
102000251,1,0,126.9905611354,37.5312787164
102000254,2,1492,126.95705,37.540992
102000255,1,0,126.9718175157,37.5206779095
102000256,1,0,126.9773129069,37.5189057287
102000257,1,0,126.9853034727,37.5179220911
102000259,1,0,127.0055489793,37.5356562779
102000262,1,0,126.9759383157,37.519097391
102000263,1,0,126.9726729953,37.520139253
102000266,1,2074,126.9638368968,37.5446070869
102000270,1,0,126.9984792081,37.5348897819
102000271,1,499,126.9465552752,37.5345469961
102000272,2,0,126.9973678608,37.5398259716
102000273,1,0,126.9853623627,37.5175986035
102000274,1,0,126.9659919434,37.521493673
102000275,1,0,126.9675735406,37.5215283595
102000276,1,0,126.9810408412,37.5177187363
102000277,1,0,126.9808608941,37.5180052571
102000278,1,0,127.0067323413,37.5312068138
102000281,1,0,127.0114310392,37.5362408844
102000282,1,0,127.011700332,37.536120111
102000283,1,0,127.0077438254,37.5305849943
102000284,1,0,127.0085656637,37.533963153
102000285,1,0,127.0088666345,37.5338324716
102000286,2,3247,126.9688467509,37.5530779085
102000295,1,0,126.9654284171,37.5283701314
102000297,7,2910,126.9672402984,37.538486933
102000299,2,0,0.0,0.0
102000300,2,0,0.0,0.0
102000301,1,0,0.0,0.0
102000302,1,0,0.0,0.0
102000303,1,0,0.0,0.0
102000304,1,0,0.0,0.0
102000305,1,0,0.0,0.0
102000306,1,0,0.0,0.0
102000307,1,30,0.0,0.0
102000308,1,0,0.0,0.0
102000309,2,0,126.9615413216,37.5322684694
102900001,1,9685,126.9851474983,37.54572995
102900002,1,1990,126.9885515774,37.5389225472
102900003,1,1514,126.9584869002,37.5455190385
102900005,1,3427,126.9866471968,37.5446713415
102900006,1,3524,126.9877949646,37.5432315144
102900007,1,3775,126.9916260429,37.5398031767
102900008,1,1500,126.987435288,37.5420771725
102900009,1,3641,127.0048157354,37.5332487951
102900010,1,5944,126.9969932623,37.5406603781
102900011,1,11389,126.9725114972,37.54403813
102900012,1,3116,126.9703153999,37.531376286
102900013,1,522,126.99918645,37.5322730017
102900015,1,6952,126.9674544999,37.5299166547
102900016,1,806,127.0008836966,37.5317260348
102900017,1,3214,127.002245989,37.5308546551
102900018,1,829,127.0007739346,37.5310357946
102900019,1,5904,126.9695900372,37.5371431249
102900020,1,1296,126.9696592013,37.536802528
102900021,1,676,126.9984023383,37.5313727969
102900022,1,2933,126.9596343248,37.5373482951
102900023,1,400,126.9967763907,37.5313430275
102900024,1,445,126.9677435618,37.5392729762
102900025,1,1722,126.9968250706,37.5307329855
102900026,1,13257,126.9721824017,37.5434370219
102900027,1,729,126.969805735,37.5410233025
102900028,1,5416,126.9740851958,37.5453901296
102900029,1,2428,126.9614323385,37.5396710223
102900030,1,4145,126.9795092308,37.5461364014
102900031,1,2312,126.9819982464,37.5445481753
102900032,1,1027,126.9585663043,37.5431401733
102900033,1,1575,126.9963285842,37.5259832818
102900034,1,3565,126.9833867831,37.5447457188
102900035,1,2555,126.9575314571,37.5440291874
102900036,1,3906,126.9633754859,37.5485834792
102900037,1,4140,126.9636168092,37.5503749309
102900038,1,4916,126.9630412782,37.5515678017
102900039,1,3779,126.986557682,37.5389881171
102900040,1,2720,126.9869601654,37.5410985304
102900041,1,1298,126.9874137344,37.5423880484
102900042,1,2809,126.9876591627,37.5432423134
102900043,1,2501,126.9866223212,37.5445505919
102900044,1,11453,126.9853964787,37.5457029481
102900045,1,3282,126.983387942,37.5446231699
102900046,1,1898,126.9819077271,37.5444832826
102900047,1,4421,126.9918569023,37.5397139842
102900048,1,5971,126.9813594882,37.5465016517
102900049,1,2037,126.9894307824,37.5392776612
102900050,1,3502,126.9789524928,37.5459083263
102900051,1,2702,126.9777057507,37.5483644838
102900052,1,0,126.9970365066,37.5345365244
102900053,1,5566,126.9768043541,37.5500664789
102900054,1,9918,126.9872780389,37.5351206885
102900055,1,2170,126.9957001828,37.5341805498
102900056,1,2650,126.9741955461,37.5502867059
102900057,1,338,126.9956979823,37.5330902217
102900058,1,2708,126.9733648151,37.5344065033
102900059,1,278,126.9979655399,37.5329884585
102900060,1,2916,126.9631453007,37.5517759871
102900061,1,3655,126.963728852,37.550381273
102900062,1,5553,126.9635056923,37.5484699816
102900063,1,10922,126.9813662289,37.5467007949
102900064,1,3231,126.9857368842,37.535070051
102900065,1,8273,126.9866957386,37.5389827262
102900066,1,2095,126.9869183825,37.540596615
102900068,1,1437,126.9720930552,37.5463241118
102900070,1,3506,126.9608920893,37.5470688427
102900072,1,396,126.9594786383,37.5385683269
102900073,1,728,126.9591190202,37.5381473907
102900075,1,612,126.9926263697,37.5285305142
102900076,1,1552,126.9914494622,37.5303191147
102900077,1,412,126.9921711943,37.531729383
102900078,1,611,126.9950395573,37.5313330553
102900079,1,1681,126.9936040739,37.5401952774
102900080,1,2423,126.9895541036,37.5394506828
102900081,1,1439,126.9884520307,37.5386999666
102900082,1,1193,126.9937523252,37.5400889559
102900083,1,1536,127.0066566991,37.5330901125
102900084,1,213,126.9984396046,37.5348708584
102900085,1,1663,127.0000973012,37.5261473387
102900086,1,402,127.0004118772,37.5341698142
102900087,1,1690,126.9672466378,37.5343418882
102900088,1,537,126.9693948263,37.535793231
102900089,1,2715,126.9720388292,37.5490958683
102900090,1,1541,126.948603174,37.5348119266
102900091,1,1549,126.9487207623,37.5349462412
102900092,2,2047,126.9553881353,37.5381983039
102900093,1,0,126.9853918284,37.5347357017
102900094,1,694,126.9951600296,37.5405702075
102900095,1,662,126.995093255,37.5406999627
102900096,2,402,126.9564942876,37.539134956
102900097,2,315,126.9563539086,37.5392376293
103000001,6,10175,127.0543961703,37.5654496127
103000002,9,7581,127.0604880807,37.5619909579
103000003,10,8013,127.0661006787,37.5611445259
103000004,5,2372,127.0292414479,37.5642456516
103000005,11,5500,127.0286812869,37.5646936321
103000006,11,630,127.0250386916,37.5651585235
103000007,4,930,127.0236609459,37.5662092355
103000008,4,2666,127.030417138,37.5687246853
103000009,6,5814,127.0300410727,37.5681679066
103000010,2,1096,127.0245260641,37.5676261467
103000011,7,2118,127.0332625935,37.56244961
103000012,7,1586,127.032902865,37.5629822568
103000013,7,6182,127.0363113248,37.5632074321
103000014,7,4390,127.0359117391,37.5632066532
103000015,3,6385,127.0302446401,37.5648716583
103000016,6,1102,127.0299695015,37.5655756696
103000017,2,3044,127.04457376,37.5673234964
103000018,2,4608,127.042339301,37.5656275617
103000019,2,2697,127.0415861333,37.5649375925
103000020,7,3836,127.0377069108,37.5696813441
103000021,7,4147,127.0375113528,37.5702590064
103000022,7,2099,127.0369085253,37.566824233
103000023,7,3645,127.0364339991,37.5663972626
103000024,2,900,127.041859032,37.5630713327
103000025,2,3556,127.0415811922,37.5621577226
103000026,2,4065,127.0415908002,37.5611151543
103000027,2,2514,127.0411546041,37.5603881249
103000028,3,1276,127.0409668475,37.5585823987
103000029,2,923,127.0407224229,37.5587032298
103000030,7,4347,127.0431286432,37.5563883665
103000031,7,3593,127.0433201513,37.5567730635
103000032,8,2724,127.0342430998,37.558006939
103000033,9,4341,127.0338672615,37.5578953118
103000034,7,2075,127.0361920228,37.5599473134
103000035,6,1583,127.0362669183,37.5603365628
103000036,3,886,127.0348748604,37.5607902321
103000037,7,779,127.0386269888,37.5581524645
103000038,7,976,127.0379492742,37.5587230766
103000039,5,1047,127.0335007802,37.5533989566
103000040,5,1967,127.0334386918,37.5537612141
103000041,9,1037,127.0344580408,37.5552918803
103000042,5,2482,127.0304365347,37.5496196936
103000043,5,2183,127.0309,37.550222
103000044,3,741,127.020041931,37.5562746966
103000046,2,2215,127.020117586,37.5556051708
103000047,3,1913,127.019898,37.555268
103000048,2,1096,127.0225417442,37.5534784197
103000049,2,531,127.0229328751,37.5531077251
103000050,3,3352,127.0256791281,37.5511643996
103000051,3,3471,127.0254234439,37.5514582119
103000052,3,3393,127.02606314,37.5488791385
103000053,3,1855,127.0259773298,37.5494639682
103000054,7,1790,127.0218686315,37.5480852238
103000055,7,3532,127.022487755,37.5482887551
103000056,2,6704,127.0162098799,37.5478698733
103000057,2,4802,127.0155079421,37.548503108
103000058,7,915,127.0198923146,37.5469673139
103000059,7,1097,127.0183224532,37.5463133725
103000060,5,1046,127.0270575925,37.5478877101
103000061,5,1392,127.0275127211,37.5483498668
103000062,6,929,127.0148475565,37.5436204852
103000063,6,2442,127.0146552078,37.5438034317
103000064,5,392,127.0168373163,37.5448556208
103000065,1,1675,127.0148446166,37.5459155767
103000066,1,1495,127.014698,37.545782
103000069,1,4244,127.012585,37.549335
103000070,4,1797,127.011302745,37.5409040726
103000071,4,2109,127.0109994635,37.5408770683
